C25.1.6;C;25;6;1;1;1;1200;800;600;1000;VACIO;1;3
C25.2.0;C;25;0;2;1;1;1200;800;1000;10000;VACIO;1;5
C25.2.1;C;25;1;2;1;1;1200;800;600;1000;VACIO;1;3
C25.2.2;C;25;2;2;1;1;1200;800;600;1000;VACIO;1;3
C25.2.3;C;25;3;2;1;1;1200;800;600;1000;VACIO;1;3
C25.2.4;C;25;4;2;1;1;1200;800;600;1000;VACIO;1;3
C25.2.5;C;25;5;2;1;1;1200;800;600;1000;VACIO;1;3
C25.2.6;C;25;6;2;1;1;1200;800;600;1000;VACIO;1;3
C25.3.0;C;25;0;3;1;1;1200;800;1000;10000;VACIO;1;5
C25.3.1;C;25;1;3;1;1;1200;800;600;1000;VACIO;1;3
C25.3.2;C;25;2;3;1;1;1200;800;600;1000;VACIO;1;3
C25.3.3;C;25;3;3;1;1;1200;800;600;1000;VACIO;1;3
C25.3.4;C;25;4;3;1;1;1200;800;600;1000;VACIO;1;3
C25.3.5;C;25;5;3;1;1;1200;800;600;1000;VACIO;1;3
C25.3.6;C;25;6;3;1;1;1200;800;600;1000;VACIO;1;3
